benchmark,config_name,row_id,row_idx,dilemma_source,dilemma_type,role_domain,context,theory,action_locus_label,action_locus_status,theory_identity_label,theory_identity_status,dilemma_structure_label,domain_topic_label,stakeholder_tradeoff_density_label,stakeholder_tradeoff_density_status,response_side_labels_status,freeze_version,freeze_date
morebench,morebench_public,morebench_public__0099,99,expert_written_ethic_bowl,expert_case,ai_advisor,Others,neutral,ai_advisor,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,expert_case,Others,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0100,100,daily_dilemmas,long_case,ai_advisor,Interpersonal relationship,neutral,ai_advisor,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,long_case,Interpersonal relationship,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0101,101,daily_dilemmas,short_case,ai_advisor,Interpersonal relationship,neutral,ai_advisor,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,short_case,Interpersonal relationship,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0102,102,daily_dilemmas,short_case,ai_advisor,Professional Ethics,neutral,ai_advisor,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,short_case,Professional Ethics,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0103,103,expert_written_collab,expert_case,ai_agent,Others,neutral,ai_agent,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,expert_case,Others,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0104,104,ai_risk_dilemmas,short_case,ai_agent,Science & Techonology,neutral,ai_agent,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,short_case,Science & Techonology,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0105,105,ai_risk_dilemmas,long_case,ai_agent,Education,neutral,ai_agent,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,long_case,Education,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0106,106,daily_dilemmas,short_case,ai_advisor,Right & Duty & Justice,neutral,ai_advisor,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,short_case,Right & Duty & Justice,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0107,107,ai_risk_dilemmas,short_case,ai_agent,Science & Techonology,neutral,ai_agent,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,short_case,Science & Techonology,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0108,108,daily_dilemmas,long_case,ai_advisor,Education,neutral,ai_advisor,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,long_case,Education,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0109,109,expert_written_ethic_bowl,expert_case,ai_advisor,Sports,neutral,ai_advisor,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,expert_case,Sports,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0110,110,ai_risk_dilemmas,long_case,ai_agent,Science & Techonology,neutral,ai_agent,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,long_case,Science & Techonology,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0111,111,ai_risk_dilemmas,short_case,ai_agent,Education,neutral,ai_agent,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,short_case,Education,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0112,112,daily_dilemmas,long_case,ai_advisor,Business & Workplace,neutral,ai_advisor,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,long_case,Business & Workplace,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0113,113,daily_dilemmas,short_case,ai_advisor,Right & Duty & Justice,neutral,ai_advisor,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,short_case,Right & Duty & Justice,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0114,114,expert_written_ethic_bowl,expert_case,ai_advisor,Interpersonal relationship,neutral,ai_advisor,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,expert_case,Interpersonal relationship,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0115,115,daily_dilemmas,long_case,ai_advisor,Interpersonal relationship,neutral,ai_advisor,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,long_case,Interpersonal relationship,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0116,116,ai_risk_dilemmas,long_case,ai_agent,Business & Workplace,neutral,ai_agent,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,long_case,Business & Workplace,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0117,117,expert_written_ethic_bowl,expert_case,ai_advisor,Others,neutral,ai_advisor,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,expert_case,Others,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0118,118,ai_risk_dilemmas,long_case,ai_agent,Science & Techonology,neutral,ai_agent,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,long_case,Science & Techonology,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0119,119,ai_risk_dilemmas,long_case,ai_agent,Organization,neutral,ai_agent,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,long_case,Organization,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0120,120,daily_dilemmas,short_case,ai_advisor,Interpersonal relationship,neutral,ai_advisor,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,short_case,Interpersonal relationship,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0121,121,daily_dilemmas,long_case,ai_advisor,Animal & Environment,neutral,ai_advisor,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,long_case,Animal & Environment,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0122,122,ai_risk_dilemmas,short_case,ai_agent,Science & Techonology,neutral,ai_agent,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,short_case,Science & Techonology,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0123,123,daily_dilemmas,long_case,ai_advisor,Right & Duty & Justice,neutral,ai_advisor,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,long_case,Right & Duty & Justice,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0124,124,expert_written_ethic_unwrapped,expert_case,ai_advisor,Business & Workplace,neutral,ai_advisor,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,expert_case,Business & Workplace,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0125,125,daily_dilemmas,long_case,ai_advisor,Business & Workplace,neutral,ai_advisor,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,long_case,Business & Workplace,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0126,126,ai_risk_dilemmas,long_case,ai_agent,Science & Techonology,neutral,ai_agent,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,long_case,Science & Techonology,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0127,127,daily_dilemmas,short_case,ai_advisor,Media & Journalism,neutral,ai_advisor,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,short_case,Media & Journalism,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0128,128,ai_risk_dilemmas,long_case,ai_agent,Science & Techonology,neutral,ai_agent,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,long_case,Science & Techonology,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0129,129,expert_written_ethic_unwrapped,expert_case,ai_advisor,Bioethics & Healthcare,neutral,ai_advisor,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,expert_case,Bioethics & Healthcare,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0130,130,daily_dilemmas,short_case,ai_advisor,Interpersonal relationship,neutral,ai_advisor,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,short_case,Interpersonal relationship,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0131,131,ai_risk_dilemmas,long_case,ai_agent,Bioethics & Healthcare,neutral,ai_agent,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,long_case,Bioethics & Healthcare,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0132,132,daily_dilemmas,long_case,ai_advisor,Animal & Environment,neutral,ai_advisor,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,long_case,Animal & Environment,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0133,133,daily_dilemmas,long_case,ai_advisor,Animal & Environment,neutral,ai_advisor,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,long_case,Animal & Environment,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0134,134,daily_dilemmas,short_case,ai_advisor,Interpersonal relationship,neutral,ai_advisor,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,short_case,Interpersonal relationship,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0135,135,expert_written_ethic_bowl,expert_case,ai_advisor,Bioethics & Healthcare,neutral,ai_advisor,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,expert_case,Bioethics & Healthcare,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0136,136,daily_dilemmas,long_case,ai_advisor,Religion,neutral,ai_advisor,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,long_case,Religion,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0137,137,ai_risk_dilemmas,long_case,ai_agent,Science & Techonology,neutral,ai_agent,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,long_case,Science & Techonology,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0138,138,daily_dilemmas,long_case,ai_advisor,Animal & Environment,neutral,ai_advisor,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,long_case,Animal & Environment,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0139,139,ai_risk_dilemmas,short_case,ai_agent,Science & Techonology,neutral,ai_agent,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,short_case,Science & Techonology,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0140,140,ai_risk_dilemmas,short_case,ai_agent,Bioethics & Healthcare,neutral,ai_agent,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,short_case,Bioethics & Healthcare,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0141,141,expert_written_ethic_bowl,expert_case,ai_advisor,Science & Techonology,neutral,ai_advisor,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,expert_case,Science & Techonology,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0142,142,ai_risk_dilemmas,short_case,ai_agent,Business & Workplace,neutral,ai_agent,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,short_case,Business & Workplace,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0143,143,daily_dilemmas,long_case,ai_advisor,Sports,neutral,ai_advisor,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,long_case,Sports,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0144,144,daily_dilemmas,long_case,ai_advisor,Right & Duty & Justice,neutral,ai_advisor,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,long_case,Right & Duty & Justice,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0145,145,daily_dilemmas,long_case,ai_advisor,Business & Workplace,neutral,ai_advisor,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,long_case,Business & Workplace,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0146,146,expert_written_ethic_unwrapped,expert_case,ai_advisor,Art & Culture,neutral,ai_advisor,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,expert_case,Art & Culture,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0147,147,ai_risk_dilemmas,long_case,ai_agent,Bioethics & Healthcare,neutral,ai_agent,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,long_case,Bioethics & Healthcare,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0148,148,ai_risk_dilemmas,short_case,ai_agent,Science & Techonology,neutral,ai_agent,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,short_case,Science & Techonology,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
